0,1,2,3,4
547.83905143014,684.3488422381025,241.91235727982635,626.7997534579425,1.0
517.5558377222491,642.0344337798978,229.36889739844162,596.7627299869711,1.0
594.1674801185277,744.7852434642838,262.86738476696996,678.8583199770549,1.0
569.3597943314601,717.1040174485083,300.6321273650571,704.8775344668703,2.0
642.6218883762948,942.7559959217981,369.887297306735,696.164633817722,2.0
554.0454593024452,756.0388067466133,309.11592059067084,648.7750966669653,2.0
562.3458916195771,757.0428034027813,245.81010873581107,586.340712698907,3.0
536.2439700795644,711.4262606847702,236.0214028054466,571.4202422301821,3.0
561.4896422709809,748.4282717011891,242.64066908311838,588.4530987552824,3.0
590.4238842603286,911.6963066830068,291.29632499861174,528.9563641437898,4.0
600.2644259128283,889.9147822298206,283.434398546078,558.4748529805626,4.0
571.8801949072465,846.354622322752,272.6761800468071,536.9897366798989,4.0
328.2375945247946,418.6403611271206,186.13912225400117,421.2978751167316,5.0
323.6620706112778,411.9217987510209,178.17077168818474,408.3721494005392,5.0
322.2026395242385,412.851134273266,182.07908053102187,410.2147023494721,5.0
497.122914493496,622.3043757473216,235.76331392976584,589.143396616058,6.0
489.0519632557558,608.9504609123139,233.13741648141402,584.5940785193824,6.0
501.91352487809024,629.7271703542916,233.19558790596054,585.1490619828131,6.0
604.8093519032896,698.9816902303428,294.36102781238793,771.9219245528758,7.0
616.9633554791577,696.2211768881857,299.825201106424,806.5107796119412,7.0
602.3893499373556,690.6977459945546,296.3853467432271,786.0615880366996,7.0
475.6401605447267,1093.904969663729,421.063985798605,284.35601872260634,8.0
564.5056675809212,1243.938652269582,449.785206585104,313.8141244372164,8.0
563.4174860045929,1224.6119430835417,434.4890989394236,314.2094661557979,8.0
463.052617894649,680.2413545250869,262.66060576340544,501.2440081386162,9.0
461.3455833962794,686.1433038131199,266.16540963304817,493.44961557212986,9.0
432.1300676205521,645.5960591763837,244.03562491183487,453.7094431594373,9.0
505.54978712354847,726.9983427763963,242.72224364104625,500.1536199147461,10.0
536.3202963646678,751.5654450906047,249.38377232056507,542.4208040324978,10.0
484.94225374137596,710.5276358124352,239.79215810709837,474.8900428783249,10.0
389.81633379853645,497.69487344751406,222.7763569961908,491.13020859134025,11.0
359.2203100486173,528.7230327335322,213.63862244061593,392.41869425711855,11.0
384.0033786237117,509.1764406258008,215.5665798474327,463.7049577599823,11.0
299.54174581612693,381.8302656174781,152.87837224249526,358.5905147322265,12.0
312.48137889545586,389.6849589409467,152.75106159969695,372.6224181959438,12.0
299.3273964121755,385.380487338788,144.99384273824023,343.07720334818816,12.0
229.18246358719298,330.12591966152854,117.23840015862011,234.57414093263307,13.0
242.22994696549665,349.74239691722795,121.17478178053013,243.62922612387914,13.0
228.8012569198076,322.7797496971503,111.73495912616909,235.12947627647657,13.0
302.5608365053882,531.8809656312862,199.86725479935322,269.13867418046596,14.0
245.13746275198326,422.39306952342235,160.22503251786083,221.98548107315418,14.0
286.30268920184363,490.9565752740334,188.3465607528143,264.6032831238386,14.0
359.5521420092637,477.85664155405254,180.40519173121288,409.51041093703464,15.0
393.5282685485693,526.5425205224414,196.32662262660483,442.77792594279174,15.0
382.0820029071867,512.0843384993283,190.87703518389563,429.39395524595665,15.0
317.71088869514006,482.24533033586897,177.91159597479768,328.06828592041506,16.0
168.1869754282632,262.2246900047044,105.85367182226827,179.05101780540878,16.0
217.88973866982897,340.6062819187897,133.0446113653677,224.2118191850788,16.0
390.5517794208009,493.5061142202861,208.8809804694287,490.91096145707786,17.0
392.7603520023147,493.0468036411694,211.31800141519878,500.29057736518615,17.0
390.1613604009285,495.5832267800234,211.05854880774064,495.9438633601348,17.0
404.86984485760723,599.7784145367954,221.25020787021924,428.29244607118244,18.0
439.4857624269898,657.3627415439006,242.47009224095694,457.32002570119886,18.0
422.8369654806973,637.4393002785323,236.41741519479058,440.8245659808486,18.0
395.7231973036035,443.26866068861113,199.09821659464873,539.0853538433026,19.0
394.295501491607,449.83427392666346,199.38556968634708,529.8910965457673,19.0
388.0919373277619,430.7092423510186,194.67139301451252,531.8501411990818,19.0
570.8785098125976,941.1926655253786,320.9281318091827,508.7335762200166,20.0
633.2475089918065,1059.2763943540433,370.18161651549053,567.617208523934,20.0
549.3387743908696,879.7776187236051,295.36965745791775,497.6902531504604,20.0
450.2107904008336,734.7003936548779,276.0351675391507,431.4135044487522,21.0
440.67061514198144,716.1484668177953,267.04516793349154,422.45787866737874,21.0
449.88451346362706,723.3960833291911,263.1851722514495,423.82183287481735,21.0
525.2382613732151,718.2804884012372,280.99220721680337,601.8383251198629,22.0
507.1783731650153,699.0058776268793,273.4474335486974,579.9887052662863,22.0
564.6182030917774,789.6735352066912,306.9290326858838,636.9805772994971,22.0
607.3365417138087,760.959865015192,293.27260269775286,721.2148565778455,23.0
609.2242466577294,783.222801100099,293.0995789447986,704.7534928531326,23.0
591.1949137719076,757.65660737442,286.54993660943927,685.6867185459033,23.0
382.0001659625648,433.5064396839457,183.56227585700796,498.4511740630363,24.0
353.0122979130169,399.79522515346525,179.4112772337953,473.0108912545598,24.0
374.3322020427655,442.1318458995162,177.8957239681643,469.08549363948833,24.0
479.57434523354596,744.7747618542132,263.842971460143,464.62915685075524,25.0
456.2610489229284,646.5613851097135,239.69550537250254,488.36995488960093,25.0
481.64342471376307,698.1316351092235,254.00158122274848,500.6116856341473,25.0
408.9599754874703,517.1609152858836,211.3501308676698,500.9697519051474,26.0
439.6669371134514,542.170069462455,205.52931661856903,523.0751635792783,26.0
413.911290042072,533.5655127534645,208.9696669862713,489.53371450480944,26.0
493.71179326502335,605.4978114775132,223.22515544930258,586.6110215661641,27.0
531.0826314802466,682.0811326485104,243.80980249768342,604.5146093854648,27.0
489.1149223580489,640.0703981800561,232.29930560366836,560.5595527346112,27.0
307.4050322881436,386.144617058909,157.6829984940019,381.0009169473614,28.0
309.4791685399766,395.7915619155625,161.92792072323107,378.8786849784252,28.0
300.9909815868874,384.42457507746576,154.25823508795833,366.7773631300755,28.0
509.784844857299,1069.244006508065,469.27192570198537,451.8643726919415,29.0
493.5241080742506,1034.8279395917834,457.27934011572665,444.4076436963896,29.0
438.52361929485113,917.0465300443209,405.68123259350875,395.76006080521955,29.0
570.0028150283204,1045.137736789699,351.5919126982878,400.2448252065147,30.0
554.4163272509167,989.8405693894293,331.8761020265967,412.79421378893574,30.0
580.4682786538112,1058.2397427412923,361.0029555132349,419.2299258789413,30.0
504.35245650466635,663.2915568993742,228.06545652250017,546.5984475948791,31.0
521.1496027464633,743.9036788176352,246.99874045448178,525.1861818681058,31.0
523.6631909356639,770.4091433280624,250.55037669155436,506.47123157498334,31.0
451.64355215722037,478.6886907157385,251.4846301576704,670.6733523030279,32.0
456.58036762730995,482.08982362203153,247.74381981325658,672.0534842564578,32.0
419.3178031369346,448.2849501076305,227.07875602382245,612.9681227040329,32.0
538.5528760042077,652.5975346931332,332.66752125123145,759.0584438473401,33.0
514.9380300940145,618.7141882421363,319.8568797370264,729.0603330394737,33.0
540.235380699282,644.3092025256666,330.1612706846658,768.3620735693676,33.0
414.5739905601931,618.0702969116189,212.72727390499847,406.03757919129947,34.0
410.0308695091075,602.3144470732071,205.22394810535482,405.1764842932132,34.0
412.9395194300793,630.6107132362398,221.7888832886126,402.37629935914623,34.0
512.3023256959318,712.421396554464,264.6721163728556,567.8578732665521,35.0
645.4362477279177,902.3683050463443,335.3413778664068,716.2264430759058,35.0
650.2201854536171,911.488506010093,332.57831444586833,712.6324913588993,35.0
442.2788161447631,617.3004990921793,223.09467897788917,476.23708830508497,36.0
437.9583971214441,578.5352186586915,225.77135195023143,511.8793158542919,36.0
440.1571814385465,603.7148712331151,226.03624343010515,489.70639287216056,36.0
355.6956481227173,424.93607361159155,171.41786339254162,448.884402970024,37.0
335.7636767528838,401.9036797147988,164.55058720568695,429.8254522769287,37.0
351.5145190676117,415.77226605208534,166.2759174844194,443.0209209617411,37.0
509.6149019350785,738.0685343500514,284.18842101658583,557.0942420270263,38.0
473.6974539668026,687.5989263344845,276.19276510851597,530.4350980137153,38.0
494.3076180920379,756.9160511069424,302.5600235937645,533.6879155263351,38.0
426.3042658536608,552.1000445266433,221.94886483606672,513.3403027939073,39.0
430.4448094849212,558.6502613531867,220.31910547656756,511.99457570454916,39.0
439.7976282224586,563.3203305215101,224.83036394715037,531.2086714085538,39.0
383.18160613501425,560.2489162890498,194.9758344239837,387.66122898406655,40.0
365.0772562791347,531.8674882181938,181.60934451832827,367.28854011018296,40.0
377.2198905338012,550.7710290688694,190.0753850791597,381.98168526183395,40.0
465.0344978464016,632.0807730972182,247.13052092884405,539.5452883126494,41.0
431.4851571379664,577.6693616184102,225.77700229630074,503.0554525369386,41.0
475.90774475783644,635.8826098019317,249.41916056702195,560.2035136461493,41.0
659.8383909125943,767.198119433144,269.3440098175796,793.2633871479755,42.0
681.678435930465,790.8359809465383,277.97195872485,820.554092845259,42.0
654.9873012487664,754.8049864630826,264.4258186999618,789.8545565135782,42.0
472.43488305265925,556.6752075678439,149.94064777420493,509.9103464988331,43.0
504.99154242361516,591.5956154114126,156.07509663543655,542.9219214596479,43.0
499.6968454721908,578.6842852209077,156.10096845670932,544.9661558136432,43.0
506.2522590559646,680.3194324571018,267.5286168453338,590.0340319840202,44.0
484.0475171954971,642.5900885695294,259.74261368273136,575.5721487936532,44.0
489.83676836741745,660.6916225930244,259.799745297615,569.4117525365522,44.0
476.50472080418035,691.4797615704216,255.0581459904792,511.57762638030925,45.0
457.94983351456557,642.3661866574839,240.7355058572597,509.3836960532528,45.0
464.97100642689037,661.4239651472003,251.57340438702312,518.2049138317957,45.0
444.86267160523,805.9264333434323,285.7520033778292,356.9553376020813,46.0
461.2500385548313,814.0778399240446,277.582979490485,364.8950533539066,46.0
461.8324893612761,809.682432284041,277.970408435739,368.2595999439707,46.0
446.0066321269801,686.0768859045472,260.6945723837769,445.1869409218048,47.0
415.70118500000314,663.9886870891461,255.4222566601859,410.83796647267206,47.0
446.45562004312586,707.7803412185709,272.98519834199254,444.82514021354876,47.0
489.9254767092647,627.5746611367133,200.64694823143657,528.8503715659226,48.0
495.60347474711614,612.3871246809224,199.89542350537562,554.1212007564039,48.0
490.2724894404874,620.7604602271998,198.52559177437215,533.3805491013254,48.0
374.17118126145925,783.8833132479507,312.479062788668,298.8842827756074,49.0
375.2784007406891,775.2475265966908,302.5170020133426,290.8409749475169,49.0
392.6681215908549,834.4764206408017,331.6940320573836,305.8534302248265,49.0
412.9563950743391,494.9348620919475,161.91243730989638,473.2278704038841,50.0
409.86424995570576,482.68812335129587,161.72461975488545,480.63345781493825,50.0
405.02416180705364,487.9516826760323,161.87367412716534,465.195728701142,50.0
697.6075063267494,1049.3398009289979,304.13117893057625,596.1183184490873,51.0
697.4877909754135,1061.8128099827916,304.3531620756746,584.2926916566952,51.0
698.1952966040645,1049.8523416257701,300.1671680225079,592.8261659816959,51.0
441.3408244934895,719.100823784407,253.1988393148399,400.48802175602196,52.0
462.086622115433,728.9712632777004,250.3079850760002,424.2613103585454,52.0
424.23656741288534,647.0458772251512,227.37156061591426,412.20682840412894,52.0
365.7854848137845,430.0334323909368,208.07222253119593,505.5944001878191,53.0
359.53310127371043,420.98617722224463,197.34899004925353,488.62569617579817,53.0
349.71826685917085,407.30623527803306,197.21668518088458,479.9340155605005,53.0
479.5825299838682,654.2732833005249,255.37865403737229,547.5980758841723,54.0
450.35007530089746,616.550031782232,238.9279892725036,514.2370535411344,54.0
483.48075687803504,657.6187226275105,258.2328706668307,558.8525633455973,54.0
457.9473399255033,821.3615625387835,305.01070973429455,373.436514326276,55.0
457.65262304585826,816.7331284068059,309.70817349689804,385.4134706959166,55.0
473.69114801738186,834.6140118939697,305.97005608969476,393.39565431935597,55.0
341.5539040939382,521.556853108108,188.1757160792616,341.00113014249087,56.0
363.00143371033323,592.1839613764743,223.53555463609263,356.3634964958325,56.0
333.79041712800455,486.0241943164581,179.15292383290785,351.6428510750757,56.0
603.4493483546222,878.1217727071013,348.17150686839216,660.119437337149,57.0
575.972056897996,826.4387551621581,326.39917759611484,642.176407459301,57.0
557.9730212800238,772.2002708105247,304.5406293158551,635.7821899227135,57.0
401.32611463640745,727.7506337049842,284.16579884369446,363.9731004912047,58.0
382.35555493806305,703.3579529373235,271.82974777505314,337.3792508219152,58.0
397.41651562706926,742.5125648412587,292.4106427015525,350.42875928766983,58.0
541.0331853517084,739.7071790137238,274.51310581299253,599.7037645674075,59.0
512.7745202660974,729.6514174095554,273.15866636963415,552.4265980583607,59.0
466.6078843014943,594.168628383076,233.00732370249713,558.8832591582367,59.0
585.871101911786,665.0943107360179,224.50422769048117,694.474662667629,60.0
593.9244238043154,706.5203089626649,224.59749293746742,671.3089592328998,60.0
486.17645357308544,550.5389217687373,189.71880720935897,583.5231430765965,60.0
610.991638010565,702.3265351542601,288.7256275522549,786.0154577618703,61.0
620.5531820096218,704.9984481800551,294.13634733306566,805.6568886743727,61.0
632.5799482351539,721.3647683365177,305.3113231901554,826.9587449390679,61.0
594.3136137148201,785.8100911831368,215.91704252005042,586.996452970577,62.0
611.2806842482646,825.2419454266159,225.19145532008184,589.0263034556878,62.0
595.1421144054541,735.2831487165431,214.72447252146034,638.9914690824639,62.0
373.673994802032,671.2286808766413,264.5649310736746,336.71859764248086,63.0
342.4668862505377,600.2396824733996,227.08601649499647,315.7155407738253,63.0
346.5912017605019,619.4479109104385,233.29469921211341,313.0452200389234,63.0
375.20559443413845,398.6707617151137,196.3718330464984,532.3227726726393,64.0
397.2027160934599,430.85256724321044,202.2024544174326,549.8844079673331,64.0
393.61469690630236,422.35913966032933,207.94119081345207,554.6955092858652,64.0
458.2910145316597,603.7298033922463,238.9042805765173,541.9995527027146,65.0
454.95897595929785,594.5328556518273,228.38776779998145,529.6065186679328,65.0
471.5181244838347,643.5785487744337,231.9363863739373,517.008664403228,65.0
422.90098739309275,456.9594694322571,252.43694991134672,631.0347127308231,66.0
422.020531392773,452.4457420684346,250.31500641100476,630.756759078276,66.0
412.1881842506196,446.4308915300729,240.42515882308481,605.693265260959,66.0
298.17564432398893,432.7753707681721,160.84587344278015,310.3762657365092,67.0
291.78272350731146,423.9423428655454,152.90601482296196,301.3410684229357,67.0
316.30095892552,482.945260754205,172.4371687800413,305.4810921321747,67.0
537.920426693453,658.987268758066,273.24159879793217,680.276174585343,68.0
470.73071625158474,571.8263745002519,238.20760716988522,597.6053898570002,68.0
516.0733653800909,631.9460095961547,263.5525137735073,652.1189143149414,68.0
517.4571694734949,728.5242340417495,243.81819009108455,525.1852239023056,69.0
507.78407980304064,713.2234756084381,245.0047996423044,527.0088043149011,69.0
507.84893918174146,702.3228386797265,245.98745018917592,538.8349202932233,69.0
527.0698186427144,561.1350957278663,279.325906679287,753.672491074389,70.0
523.4851042674192,558.0509704899142,278.41463900053424,747.0266416571261,70.0
524.5869790843705,563.9347160951238,272.4337575674283,738.0891197968508,70.0
396.058007379257,579.3857633215534,219.14273291640666,419.970344463856,71.0
388.65400374823935,558.8114551424777,210.50801573703083,420.03074213614707,71.0
400.72939914386546,577.1992531322578,215.44567899329402,427.7273750212673,71.0
421.3384151820811,672.5207910125367,228.41153176926954,380.3870418569068,72.0
425.15350376246283,660.3314292393994,221.8949923640602,391.4433569905154,72.0
440.28519805745765,685.5694695271172,230.9432115831153,408.1996028501079,72.0
406.4127165360506,676.0547402334146,261.25467970931726,395.00249240746274,73.0
400.0439633082815,647.7509651490185,251.00831986240095,397.1999000087373,73.0
470.3898407627208,725.8741404848555,271.6376011400885,478.21790246881307,73.0
616.1773584588603,1086.595945587187,370.02856903860044,491.20132351412354,74.0
606.583698934528,1096.5160652108766,381.3433872752468,473.7739235840572,74.0
626.7785990882517,1131.823515528549,387.99217862213806,484.9714068895679,74.0
273.4215834599871,356.4694795071848,143.80713501414277,326.31082531288547,75.0
282.0619683349812,369.8354068678368,150.85958668522153,337.7768948311352,75.0
287.02404224719373,368.93824018808215,148.601795601258,345.32092684130436,75.0
370.62627987899623,484.22065845263256,160.7085881893433,401.398300400926,76.0
373.6996050382737,484.1072141608249,159.10877260921887,406.5645588526616,76.0
371.2797423618793,481.4869273716644,153.6454917532865,397.26094183936334,76.0
420.9318833921223,651.6688862657107,243.04890527444434,421.17476392511844,77.0
412.0891974084801,641.276562033881,244.19732821570403,415.0517187399155,77.0
420.32269211156927,659.757811534363,242.91995960328006,409.25798628944176,77.0
468.89535991530414,882.1233186882378,344.92712233445263,402.3582026475159,78.0
389.9263296637247,741.3175016405474,301.23146381277036,346.60307241147444,78.0
464.7748766288465,880.30400192432,349.9146680501079,403.8888586485122,78.0
413.37367338724874,571.6700342182419,222.66444837030642,475.04147654996564,79.0
432.332086204716,598.9831670008444,227.20441456476394,486.20449911599627,79.0
434.7411904354621,623.9841595831549,232.834399820016,475.06027479730295,79.0
673.2602045983497,818.4045169389394,279.6782273398801,769.5225815728256,80.0
642.3003775198516,788.3783030310046,272.386970394844,733.4930546360246,80.0
615.2603930822632,743.0152825676164,269.40701708592377,723.7585972988261,80.0
445.8242207471816,746.9241982176598,277.92874538445,413.95042975239915,81.0
429.2571774330326,694.4868330713219,254.73162226607278,407.1255441751467,81.0
417.8025152060214,663.1426611845075,236.5864373994054,396.0802047570776,81.0
495.4148690875989,678.0147679834705,236.25695234668626,531.3608433415541,82.0
568.6438950651019,786.0433618298194,270.3766583791593,603.0202337989539,82.0
539.1829138831772,752.8275170732123,260.601500810359,569.5751954701118,82.0
457.51746328872287,570.4604652116946,251.73607124990616,593.7323186491373,83.0
448.23365401465196,558.4320771137478,250.93930534613074,585.6136190937455,83.0
445.7827620198303,555.7010365521518,248.66069364728756,579.1169010906136,83.0
620.249270504343,815.4870705699949,324.93879625909256,732.5673678490499,84.0
612.0184333929877,794.3954340351089,320.3542259041016,737.4731720229821,84.0
608.526894227351,801.0760492064768,324.0261288004569,726.3538001404107,84.0
483.4919291440443,663.9941985939298,225.79613997716143,514.3660687698687,85.0
549.7375399415436,790.5188011495784,278.16464341639556,574.8094527456212,85.0
696.2659983519468,1024.7044196695006,364.66848046701915,723.0760729476735,85.0
456.52496082426586,529.7997219242326,244.68424428517574,611.6355815569199,86.0
461.4965075715233,534.8361841784546,250.31021897433916,625.4206312795395,86.0
472.50487847845085,555.6414186775054,257.96086670915474,635.3520422774485,86.0
552.9160776509373,741.0445779239883,325.7403505067245,690.7135731142338,87.0
521.9581919151907,699.8466263701372,306.0631498600188,650.3625019350685,87.0
544.3430263267543,722.0155357594992,325.58303489874027,690.2562448318849,87.0
414.59235969322737,436.0057459191517,204.1616796275912,575.7187884028547,88.0
427.0540106276666,467.4362691296702,204.6576423445586,570.602745437259,88.0
429.3913092391892,472.2198281533611,201.98065922176932,568.0180543826846,88.0
302.8214526737945,426.68635614333607,158.00227557076752,325.8701977869101,89.0
319.83798675011127,478.80651023094157,169.59614296744724,317.3607400710037,89.0
344.2005950285317,537.6429873974315,189.39861884775289,324.04342792944027,89.0
387.28076264112514,411.7850312523489,243.7200793686097,603.5208536805394,90.0
380.5771502183681,413.08322701640594,240.86494785273456,588.6114820567727,90.0
381.65087730843544,403.0632859367803,237.43756186598915,594.6262863938564,90.0
544.2694772728352,911.4862327932456,333.4198797185352,496.6117522276638,91.0
563.0584036215284,1004.3824662890302,363.6120496126285,470.26394180116023,91.0
556.1604098444224,987.8543242560944,362.3218585696495,470.0349456339526,91.0
464.61395670055896,675.7554635878159,217.1663907345312,440.2272403029287,92.0
472.8720162260811,681.1926965699678,219.33452173111135,455.4994499156346,92.0
472.3023159849937,689.7625695260058,221.85532169271616,448.5065999734174,92.0
704.6634364591218,1066.5709832600257,382.0338491872593,700.1181040184822,93.0
729.4329040493334,1081.169726956704,385.3275321061142,737.2236846028231,93.0
704.1836418537316,1045.6295592293359,370.84530736797535,711.9962173187644,93.0
496.1313167962142,776.2278481726748,269.51869839621037,471.64822560903735,94.0
502.81763373233673,778.5162057304047,280.60310341975844,497.47899350422034,94.0
487.28095048587136,728.751284485542,267.57161658190387,501.41864668475836,94.0
538.023454943737,1105.0837915501922,434.45533200079734,426.51469751428465,95.0
493.2605862382367,1000.5053000725187,392.4458702517152,399.6898565475766,95.0
515.6400806887026,1063.3146622144284,426.1822565517277,422.0597362595402,95.0
516.2252254463872,702.5720229560366,258.14568051075514,578.929456786294,96.0
541.5943984070993,720.0998701037445,265.5751444824662,615.0770746116707,96.0
532.7115012429686,724.0233680821669,264.05381460649767,593.8729203266633,96.0
472.5916756160481,592.8053022925784,188.9822767356128,518.0351798669908,97.0
466.31711682801273,596.0192561205334,191.00812879341544,504.1254484293077,97.0
458.0089611237047,604.3954260589645,186.32862048803645,473.88539877141153,97.0
539.2273144583081,754.588901745775,275.5952626056843,588.3263416708922,98.0
496.3608234568449,693.7592749125226,251.53186605311,539.0548810110452,98.0
533.8257395912927,770.7971936099752,284.25398497832333,570.9730774843532,98.0
261.8325367496329,266.0017514190854,121.36061606215898,360.58196603736525,99.0
266.1948169984933,270.66062423166136,125.18070838807887,366.7791554687842,99.0
284.0242866778699,290.9523805709148,131.09152466358316,387.73943286798516,99.0
561.0499748902147,657.2341960387489,265.91749207725974,712.3537054335739,100.0
539.6146262267056,640.9021919307035,256.35184839894,677.083534255754,100.0
557.7606067580864,653.921677321412,266.22152629371783,712.0921614942625,100.0
512.3369414284053,858.3876052529259,312.9701220620868,471.1134706652234,101.0
504.35682019875526,845.2789119362421,305.2102422998622,462.06707913076224,101.0
494.87064110261457,796.4096783914177,291.06364872718757,475.3894581640877,101.0
305.00636733843436,457.0199283585075,173.58113502880502,325.7848142435823,102.0
327.5355404235207,452.74936070009124,173.32135782526623,369.7570585061866,102.0
309.9635060132694,462.30449946897846,169.02601960242083,320.24953770760345,102.0
563.5302946898644,677.8007449924942,238.65364398787736,648.6152862399247,103.0
582.175222175179,717.2141129360795,244.10864061546064,652.7986099150249,103.0
589.2693167656798,718.5216204580314,239.3778059269814,661.257257376003,103.0
348.55505035960925,653.1610018794644,242.25236668986923,280.0609573047862,104.0
363.4909113465243,675.1536808394732,253.12565361432792,301.72482604601703,104.0
332.0075043680234,625.1855082632972,227.71807462770843,260.88073391092,104.0
403.6451545486569,520.1321845793748,203.18330839831222,480.62223956657135,105.0
420.72507503947617,541.8062678236957,211.1918320690967,502.1343021850229,105.0
394.3201547747172,504.5226043105293,199.3007678490102,476.311536618009,105.0
358.7942066681983,460.8651456447975,191.0547155440319,439.80950926093436,106.0
353.18570681353526,450.48719311550104,182.86171433680224,430.30474983907345,106.0
